2024-03-19 20:28:26 : scalar : MinMaxScalar
2024-03-19 20:28:26 : train test split : 0.25
2024-03-19 20:28:26 : random state : 15
2024-03-19 20:28:26 : epochs : 100
2024-03-19 20:28:26 : learning rate : 0.01
2024-03-19 20:28:26 : activation function : tanh
2024-03-19 20:28:26 : loss function : mean_squared_error
2024-03-19 20:28:26 : Optimizer : None

2024-03-19 20:28:26 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.298942 	 Accuracy : 0.631737
Epoch : 57 	 Error : 0.146674 	 Accuracy : 0.811377
Epoch : 58 	 Error : 0.14662 	 Accuracy : 0.811377
Epoch : 59 	 Error : 0.146569 	 Accuracy : 0.812874
Epoch : 60 	 Error : 0.14652 	 Accuracy : 0.812874
Epoch : 61 	 Error : 0.146474 	 Accuracy : 0.812874
Epoch : 62 	 Error : 0.146429 	 Accuracy : 0.812874
Epoch : 63 	 Error : 0.146387 	 Accuracy : 0.812874
Epoch : 64 	 Error : 0.146347 	 Accuracy : 0.814371
Epoch : 65 	 Error : 0.146308 	 Accuracy : 0.812874
Epoch : 66 	 Error : 0.146271 	 Accuracy : 0.812874
Epoch : 67 	 Error : 0.146236 	 Accuracy : 0.812874
Epoch : 68 	 Error : 0.146202 	 Accuracy : 0.812874
Epoch : 69 	 Error : 0.14617 	 Accuracy : 0.812874
Epoch : 70 	 Error : 0.146139 	 Accuracy : 0.812874
Epoch : 71 	 Error : 0.146109 	 Accuracy : 0.811377
Epoch : 72 	 Error : 0.14608 	 Accuracy : 0.811377
Epoch : 73 	 Error : 0.146052 	 Accuracy : 0.814371
Epoch : 74 	 Error : 0.146025 	 Accuracy : 0.812874
Epoch : 75 	 Error : 0.145999 	 Accuracy : 0.811377
Epoch : 76 	 Error : 0.145974 	 Accuracy : 0.811377
Epoch : 77 	 Error : 0.14595 	 Accuracy : 0.811377
Epoch : 78 	 Error : 0.145927 	 Accuracy : 0.811377
Epoch : 79 	 Error : 0.145904 	 Accuracy : 0.811377
Epoch : 80 	 Error : 0.145882 	 Accuracy : 0.812874
Epoch : 81 	 Error : 0.145861 	 Accuracy : 0.814371
Epoch : 82 	 Error : 0.14584 	 Accuracy : 0.812874
Epoch : 83 	 Error : 0.14582 	 Accuracy : 0.814371
Epoch : 84 	 Error : 0.1458 	 Accuracy : 0.812874
Epoch : 85 	 Error : 0.145781 	 Accuracy : 0.812874
Epoch : 86 	 Error : 0.145762 	 Accuracy : 0.811377
Epoch : 87 	 Error : 0.145744 	 Accuracy : 0.811377
Epoch : 88 	 Error : 0.145726 	 Accuracy : 0.811377
Epoch : 89 	 Error : 0.145709 	 Accuracy : 0.811377
Epoch : 90 	 Error : 0.145692 	 Accuracy : 0.811377
Epoch : 91 	 Error : 0.145675 	 Accuracy : 0.811377
Epoch : 92 	 Error : 0.145659 	 Accuracy : 0.811377
Epoch : 93 	 Error : 0.145642 	 Accuracy : 0.811377
Epoch : 94 	 Error : 0.145626 	 Accuracy : 0.811377
Epoch : 95 	 Error : 0.145611 	 Accuracy : 0.80988
Epoch : 96 	 Error : 0.145595 	 Accuracy : 0.806886
Epoch : 97 	 Error : 0.14558 	 Accuracy : 0.806886
Epoch : 98 	 Error : 0.145565 	 Accuracy : 0.806886
Epoch : 99 	 Error : 0.14555 	 Accuracy : 0.806886
Epoch : 100 	 Error : 0.145535 	 Accuracy : 0.806886

2024-03-19 20:28:26 : The confusion matrx is :
Confusion Matrix:
[['TN: 114' 'FP: 13']
 ['FN: 26' 'TP: 70']]

2024-03-19 20:28:26 : The test accuracy is 0.8251121076233184
