2024-03-19 20:29:02 : scalar : MinMaxScalar
2024-03-19 20:29:02 : train test split : 0.25
2024-03-19 20:29:02 : random state : 15
2024-03-19 20:29:02 : epochs : 100
2024-03-19 20:29:02 : learning rate : 0.01
2024-03-19 20:29:02 : activation function : relu
2024-03-19 20:29:02 : loss function : mean_squared_error
2024-03-19 20:29:02 : Optimizer : Adam

2024-03-19 20:29:02 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 1.706848 	 Accuracy : 0.788922
Epoch : 40 	 Error : 0.137176 	 Accuracy : 0.820359
Epoch : 41 	 Error : 0.13578 	 Accuracy : 0.821856
Epoch : 42 	 Error : 0.135065 	 Accuracy : 0.823353
Epoch : 43 	 Error : 0.134938 	 Accuracy : 0.820359
Epoch : 44 	 Error : 0.134503 	 Accuracy : 0.823353
Epoch : 45 	 Error : 0.133967 	 Accuracy : 0.823353
Epoch : 46 	 Error : 0.133682 	 Accuracy : 0.82485
Epoch : 47 	 Error : 0.136041 	 Accuracy : 0.821856
Epoch : 48 	 Error : 0.133464 	 Accuracy : 0.82485
Epoch : 49 	 Error : 0.133773 	 Accuracy : 0.823353
Epoch : 50 	 Error : 0.132993 	 Accuracy : 0.826347
Epoch : 51 	 Error : 0.133678 	 Accuracy : 0.826347
Epoch : 52 	 Error : 0.135095 	 Accuracy : 0.826347
Epoch : 53 	 Error : 0.132848 	 Accuracy : 0.829341
Epoch : 54 	 Error : 0.13412 	 Accuracy : 0.832335
Epoch : 55 	 Error : 0.132447 	 Accuracy : 0.830838
Epoch : 56 	 Error : 0.135859 	 Accuracy : 0.830838
Epoch : 57 	 Error : 0.134131 	 Accuracy : 0.815868
Epoch : 58 	 Error : 0.133138 	 Accuracy : 0.829341
Epoch : 59 	 Error : 0.135072 	 Accuracy : 0.830838
Epoch : 60 	 Error : 0.13456 	 Accuracy : 0.827844
Epoch : 61 	 Error : 0.132535 	 Accuracy : 0.829341
Epoch : 62 	 Error : 0.132325 	 Accuracy : 0.827844
Epoch : 63 	 Error : 0.134615 	 Accuracy : 0.821856
Epoch : 64 	 Error : 0.132667 	 Accuracy : 0.812874
Epoch : 65 	 Error : 0.133208 	 Accuracy : 0.829341
Epoch : 66 	 Error : 0.13251 	 Accuracy : 0.830838
Epoch : 67 	 Error : 0.133191 	 Accuracy : 0.827844
Epoch : 68 	 Error : 0.13343 	 Accuracy : 0.829341
Epoch : 69 	 Error : 0.131709 	 Accuracy : 0.826347
Epoch : 70 	 Error : 0.131475 	 Accuracy : 0.827844
Epoch : 71 	 Error : 0.135114 	 Accuracy : 0.830838
Epoch : 72 	 Error : 0.131225 	 Accuracy : 0.830838
Epoch : 73 	 Error : 0.131507 	 Accuracy : 0.833832
Epoch : 74 	 Error : 0.132503 	 Accuracy : 0.827844
Epoch : 75 	 Error : 0.134076 	 Accuracy : 0.818862
Epoch : 76 	 Error : 0.133076 	 Accuracy : 0.829341
Epoch : 77 	 Error : 0.132226 	 Accuracy : 0.823353
Epoch : 78 	 Error : 0.13378 	 Accuracy : 0.827844
Epoch : 79 	 Error : 0.13144 	 Accuracy : 0.832335
Epoch : 80 	 Error : 0.130365 	 Accuracy : 0.830838
Epoch : 81 	 Error : 0.129142 	 Accuracy : 0.829341
Epoch : 82 	 Error : 0.129607 	 Accuracy : 0.832335
Epoch : 83 	 Error : 0.130727 	 Accuracy : 0.832335
Epoch : 84 	 Error : 0.130118 	 Accuracy : 0.830838
Epoch : 85 	 Error : 0.130152 	 Accuracy : 0.833832
Epoch : 86 	 Error : 0.133001 	 Accuracy : 0.833832
Epoch : 87 	 Error : 0.131619 	 Accuracy : 0.832335
Epoch : 88 	 Error : 0.128404 	 Accuracy : 0.826347
Epoch : 89 	 Error : 0.128847 	 Accuracy : 0.826347
Epoch : 90 	 Error : 0.128139 	 Accuracy : 0.826347
Epoch : 91 	 Error : 0.131598 	 Accuracy : 0.830838
Epoch : 92 	 Error : 0.129177 	 Accuracy : 0.826347
Epoch : 93 	 Error : 0.129456 	 Accuracy : 0.829341
Epoch : 94 	 Error : 0.129509 	 Accuracy : 0.830838
Epoch : 95 	 Error : 0.130163 	 Accuracy : 0.832335
Epoch : 96 	 Error : 0.132318 	 Accuracy : 0.829341
Epoch : 97 	 Error : 0.130776 	 Accuracy : 0.830838
Epoch : 98 	 Error : 0.129781 	 Accuracy : 0.832335
Epoch : 99 	 Error : 0.129875 	 Accuracy : 0.830838
Epoch : 100 	 Error : 0.132362 	 Accuracy : 0.826347

2024-03-19 20:29:02 : The confusion matrx is :
Confusion Matrix:
[['TN: 113' 'FP: 14']
 ['FN: 30' 'TP: 66']]

2024-03-19 20:29:02 : The test accuracy is 0.8026905829596412
