2024-03-19 20:38:31 : scalar : MinMaxScalar
2024-03-19 20:38:31 : train test split : 0.25
2024-03-19 20:38:31 : random state : 15
2024-03-19 20:38:31 : epochs : 100
2024-03-19 20:38:31 : learning rate : 0.001
2024-03-19 20:38:31 : activation function : sigmoid
2024-03-19 20:38:31 : loss function : mean_squared_error
2024-03-19 20:38:31 : Optimizer : Adam

2024-03-19 20:38:31 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.40156 	 Accuracy : 0.793413
Epoch : 59 	 Error : 0.129389 	 Accuracy : 0.832335
Epoch : 60 	 Error : 0.129284 	 Accuracy : 0.830838
Epoch : 61 	 Error : 0.129178 	 Accuracy : 0.830838
Epoch : 62 	 Error : 0.129071 	 Accuracy : 0.830838
Epoch : 63 	 Error : 0.128965 	 Accuracy : 0.830838
Epoch : 64 	 Error : 0.128857 	 Accuracy : 0.830838
Epoch : 65 	 Error : 0.12875 	 Accuracy : 0.833832
Epoch : 66 	 Error : 0.128641 	 Accuracy : 0.833832
Epoch : 67 	 Error : 0.128532 	 Accuracy : 0.833832
Epoch : 68 	 Error : 0.128423 	 Accuracy : 0.833832
Epoch : 69 	 Error : 0.128314 	 Accuracy : 0.833832
Epoch : 70 	 Error : 0.128205 	 Accuracy : 0.833832
Epoch : 71 	 Error : 0.128098 	 Accuracy : 0.833832
Epoch : 72 	 Error : 0.127992 	 Accuracy : 0.833832
Epoch : 73 	 Error : 0.127888 	 Accuracy : 0.835329
Epoch : 74 	 Error : 0.127786 	 Accuracy : 0.835329
Epoch : 75 	 Error : 0.127685 	 Accuracy : 0.835329
Epoch : 76 	 Error : 0.127585 	 Accuracy : 0.835329
Epoch : 77 	 Error : 0.127487 	 Accuracy : 0.835329
Epoch : 78 	 Error : 0.127388 	 Accuracy : 0.836826
Epoch : 79 	 Error : 0.12729 	 Accuracy : 0.835329
Epoch : 80 	 Error : 0.127193 	 Accuracy : 0.836826
Epoch : 81 	 Error : 0.127095 	 Accuracy : 0.838323
Epoch : 82 	 Error : 0.126997 	 Accuracy : 0.836826
Epoch : 83 	 Error : 0.126899 	 Accuracy : 0.838323
Epoch : 84 	 Error : 0.126801 	 Accuracy : 0.835329
Epoch : 85 	 Error : 0.126702 	 Accuracy : 0.835329
Epoch : 86 	 Error : 0.126603 	 Accuracy : 0.833832
Epoch : 87 	 Error : 0.126504 	 Accuracy : 0.832335
Epoch : 88 	 Error : 0.126405 	 Accuracy : 0.833832
Epoch : 89 	 Error : 0.126306 	 Accuracy : 0.833832
Epoch : 90 	 Error : 0.126208 	 Accuracy : 0.833832
Epoch : 91 	 Error : 0.12611 	 Accuracy : 0.833832
Epoch : 92 	 Error : 0.126014 	 Accuracy : 0.833832
Epoch : 93 	 Error : 0.125918 	 Accuracy : 0.833832
Epoch : 94 	 Error : 0.125825 	 Accuracy : 0.835329
Epoch : 95 	 Error : 0.125732 	 Accuracy : 0.836826
Epoch : 96 	 Error : 0.125642 	 Accuracy : 0.836826
Epoch : 97 	 Error : 0.125554 	 Accuracy : 0.835329
Epoch : 98 	 Error : 0.125468 	 Accuracy : 0.835329
Epoch : 99 	 Error : 0.125385 	 Accuracy : 0.832335
Epoch : 100 	 Error : 0.125303 	 Accuracy : 0.830838

2024-03-19 20:38:31 : The confusion matrx is :
Confusion Matrix:
[['TN: 117' 'FP: 10']
 ['FN: 24' 'TP: 72']]

2024-03-19 20:38:31 : The test accuracy is 0.8475336322869955
