2024-03-19 20:28:41 : scalar : MinMaxScalar
2024-03-19 20:28:41 : train test split : 0.25
2024-03-19 20:28:41 : random state : 15
2024-03-19 20:28:41 : epochs : 100
2024-03-19 20:28:41 : learning rate : 0.01
2024-03-19 20:28:41 : activation function : tanh
2024-03-19 20:28:41 : loss function : mean_squared_error
2024-03-19 20:28:41 : Optimizer : Adam

2024-03-19 20:28:41 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.29996 	 Accuracy : 0.79491
Epoch : 41 	 Error : 0.141232 	 Accuracy : 0.812874
Epoch : 42 	 Error : 0.139904 	 Accuracy : 0.812874
Epoch : 43 	 Error : 0.137428 	 Accuracy : 0.815868
Epoch : 44 	 Error : 0.139297 	 Accuracy : 0.814371
Epoch : 45 	 Error : 0.138747 	 Accuracy : 0.814371
Epoch : 46 	 Error : 0.138276 	 Accuracy : 0.814371
Epoch : 47 	 Error : 0.13651 	 Accuracy : 0.814371
Epoch : 48 	 Error : 0.138558 	 Accuracy : 0.814371
Epoch : 49 	 Error : 0.138873 	 Accuracy : 0.814371
Epoch : 50 	 Error : 0.136487 	 Accuracy : 0.814371
Epoch : 51 	 Error : 0.139286 	 Accuracy : 0.812874
Epoch : 52 	 Error : 0.138695 	 Accuracy : 0.80988
Epoch : 53 	 Error : 0.13821 	 Accuracy : 0.806886
Epoch : 54 	 Error : 0.139564 	 Accuracy : 0.811377
Epoch : 55 	 Error : 0.137716 	 Accuracy : 0.817365
Epoch : 56 	 Error : 0.138389 	 Accuracy : 0.814371
Epoch : 57 	 Error : 0.138978 	 Accuracy : 0.815868
Epoch : 58 	 Error : 0.137965 	 Accuracy : 0.814371
Epoch : 59 	 Error : 0.137143 	 Accuracy : 0.815868
Epoch : 60 	 Error : 0.140135 	 Accuracy : 0.814371
Epoch : 61 	 Error : 0.138862 	 Accuracy : 0.815868
Epoch : 62 	 Error : 0.135908 	 Accuracy : 0.812874
Epoch : 63 	 Error : 0.137086 	 Accuracy : 0.812874
Epoch : 64 	 Error : 0.134292 	 Accuracy : 0.815868
Epoch : 65 	 Error : 0.133942 	 Accuracy : 0.815868
Epoch : 66 	 Error : 0.133745 	 Accuracy : 0.817365
Epoch : 67 	 Error : 0.13334 	 Accuracy : 0.817365
Epoch : 68 	 Error : 0.133482 	 Accuracy : 0.814371
Epoch : 69 	 Error : 0.132397 	 Accuracy : 0.815868
Epoch : 70 	 Error : 0.132913 	 Accuracy : 0.827844
Epoch : 71 	 Error : 0.1352 	 Accuracy : 0.823353
Epoch : 72 	 Error : 0.134356 	 Accuracy : 0.830838
Epoch : 73 	 Error : 0.13185 	 Accuracy : 0.829341
Epoch : 74 	 Error : 0.133755 	 Accuracy : 0.829341
Epoch : 75 	 Error : 0.136811 	 Accuracy : 0.814371
Epoch : 76 	 Error : 0.134641 	 Accuracy : 0.820359
Epoch : 77 	 Error : 0.136569 	 Accuracy : 0.818862
Epoch : 78 	 Error : 0.133435 	 Accuracy : 0.826347
Epoch : 79 	 Error : 0.135046 	 Accuracy : 0.826347
Epoch : 80 	 Error : 0.137806 	 Accuracy : 0.821856
Epoch : 81 	 Error : 0.133764 	 Accuracy : 0.826347
Epoch : 82 	 Error : 0.133341 	 Accuracy : 0.827844
Epoch : 83 	 Error : 0.137418 	 Accuracy : 0.830838
Epoch : 84 	 Error : 0.136102 	 Accuracy : 0.827844
Epoch : 85 	 Error : 0.135039 	 Accuracy : 0.826347
Epoch : 86 	 Error : 0.134032 	 Accuracy : 0.826347
Epoch : 87 	 Error : 0.138667 	 Accuracy : 0.821856
Epoch : 88 	 Error : 0.141387 	 Accuracy : 0.829341
Epoch : 89 	 Error : 0.138589 	 Accuracy : 0.830838
Epoch : 90 	 Error : 0.135486 	 Accuracy : 0.827844
Epoch : 91 	 Error : 0.131831 	 Accuracy : 0.82485
Epoch : 92 	 Error : 0.137806 	 Accuracy : 0.833832
Epoch : 93 	 Error : 0.135631 	 Accuracy : 0.826347
Epoch : 94 	 Error : 0.133553 	 Accuracy : 0.823353
Epoch : 95 	 Error : 0.131992 	 Accuracy : 0.821856
Epoch : 96 	 Error : 0.131296 	 Accuracy : 0.827844
Epoch : 97 	 Error : 0.135074 	 Accuracy : 0.82485
Epoch : 98 	 Error : 0.133114 	 Accuracy : 0.832335
Epoch : 99 	 Error : 0.132529 	 Accuracy : 0.82485
Epoch : 100 	 Error : 0.131764 	 Accuracy : 0.832335

2024-03-19 20:28:41 : The confusion matrx is :
Confusion Matrix:
[['TN: 115' 'FP: 12']
 ['FN: 30' 'TP: 66']]

2024-03-19 20:28:41 : The test accuracy is 0.8116591928251121
