2024-03-19 20:48:30 : scalar : MinMaxScalar
2024-03-19 20:48:30 : train test split : 0.25
2024-03-19 20:48:30 : random state : 15
2024-03-19 20:48:30 : epochs : 100
2024-03-19 20:48:30 : learning rate : 0.0001
2024-03-19 20:48:30 : activation function : sigmoid
2024-03-19 20:48:30 : loss function : mean_squared_error
2024-03-19 20:48:30 : Optimizer : AdaGrad

2024-03-19 20:48:30 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 1.78922 	 Accuracy : 0.368263
Epoch : 74 	 Error : 0.189156 	 Accuracy : 0.748503
Epoch : 75 	 Error : 0.188312 	 Accuracy : 0.75
Epoch : 76 	 Error : 0.187467 	 Accuracy : 0.755988
Epoch : 77 	 Error : 0.186623 	 Accuracy : 0.760479
Epoch : 78 	 Error : 0.18578 	 Accuracy : 0.770958
Epoch : 79 	 Error : 0.184939 	 Accuracy : 0.775449
Epoch : 80 	 Error : 0.184101 	 Accuracy : 0.776946
Epoch : 81 	 Error : 0.183266 	 Accuracy : 0.778443
Epoch : 82 	 Error : 0.182436 	 Accuracy : 0.778443
Epoch : 83 	 Error : 0.181611 	 Accuracy : 0.778443
Epoch : 84 	 Error : 0.180792 	 Accuracy : 0.77994
Epoch : 85 	 Error : 0.17998 	 Accuracy : 0.77994
Epoch : 86 	 Error : 0.179175 	 Accuracy : 0.778443
Epoch : 87 	 Error : 0.178379 	 Accuracy : 0.77994
Epoch : 88 	 Error : 0.177591 	 Accuracy : 0.799401
Epoch : 89 	 Error : 0.176812 	 Accuracy : 0.805389
Epoch : 90 	 Error : 0.176044 	 Accuracy : 0.803892
Epoch : 91 	 Error : 0.175286 	 Accuracy : 0.805389
Epoch : 92 	 Error : 0.174539 	 Accuracy : 0.803892
Epoch : 93 	 Error : 0.173804 	 Accuracy : 0.799401
Epoch : 94 	 Error : 0.173081 	 Accuracy : 0.800898
Epoch : 95 	 Error : 0.17237 	 Accuracy : 0.797904
Epoch : 96 	 Error : 0.171671 	 Accuracy : 0.79491
Epoch : 97 	 Error : 0.170986 	 Accuracy : 0.793413
Epoch : 98 	 Error : 0.170313 	 Accuracy : 0.79491
Epoch : 99 	 Error : 0.169654 	 Accuracy : 0.790419
Epoch : 100 	 Error : 0.169009 	 Accuracy : 0.790419

2024-03-19 20:48:30 : The confusion matrx is :
Confusion Matrix:
[['TN: 114' 'FP: 13']
 ['FN: 39' 'TP: 57']]

2024-03-19 20:48:30 : The test accuracy is 0.7668161434977578
