2024-03-19 20:28:55 : scalar : MinMaxScalar
2024-03-19 20:28:55 : train test split : 0.25
2024-03-19 20:28:55 : random state : 15
2024-03-19 20:28:55 : epochs : 100
2024-03-19 20:28:55 : learning rate : 0.01
2024-03-19 20:28:55 : activation function : relu
2024-03-19 20:28:55 : loss function : mean_squared_error
2024-03-19 20:28:55 : Optimizer : AdaGrad

2024-03-19 20:28:55 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 8.685729 	 Accuracy : 0.368263
Epoch : 78 	 Error : 0.159649 	 Accuracy : 0.782934
Epoch : 79 	 Error : 0.159347 	 Accuracy : 0.784431
Epoch : 80 	 Error : 0.159054 	 Accuracy : 0.785928
Epoch : 81 	 Error : 0.158769 	 Accuracy : 0.784431
Epoch : 82 	 Error : 0.158488 	 Accuracy : 0.785928
Epoch : 83 	 Error : 0.158217 	 Accuracy : 0.785928
Epoch : 84 	 Error : 0.157946 	 Accuracy : 0.785928
Epoch : 85 	 Error : 0.157686 	 Accuracy : 0.784431
Epoch : 86 	 Error : 0.157431 	 Accuracy : 0.784431
Epoch : 87 	 Error : 0.157183 	 Accuracy : 0.784431
Epoch : 88 	 Error : 0.15694 	 Accuracy : 0.784431
Epoch : 89 	 Error : 0.156702 	 Accuracy : 0.785928
Epoch : 90 	 Error : 0.156471 	 Accuracy : 0.785928
Epoch : 91 	 Error : 0.156245 	 Accuracy : 0.784431
Epoch : 92 	 Error : 0.156025 	 Accuracy : 0.785928
Epoch : 93 	 Error : 0.155809 	 Accuracy : 0.785928
Epoch : 94 	 Error : 0.155598 	 Accuracy : 0.785928
Epoch : 95 	 Error : 0.155394 	 Accuracy : 0.785928
Epoch : 96 	 Error : 0.155193 	 Accuracy : 0.784431
Epoch : 97 	 Error : 0.154997 	 Accuracy : 0.784431
Epoch : 98 	 Error : 0.154805 	 Accuracy : 0.782934
Epoch : 99 	 Error : 0.154619 	 Accuracy : 0.782934
Epoch : 100 	 Error : 0.154436 	 Accuracy : 0.782934

2024-03-19 20:28:55 : The confusion matrx is :
Confusion Matrix:
[['TN: 116' 'FP: 11']
 ['FN: 36' 'TP: 60']]

2024-03-19 20:28:55 : The test accuracy is 0.7892376681614349
