2024-03-19 20:38:53 : scalar : MinMaxScalar
2024-03-19 20:38:53 : train test split : 0.25
2024-03-19 20:38:53 : random state : 15
2024-03-19 20:38:53 : epochs : 100
2024-03-19 20:38:53 : learning rate : 0.001
2024-03-19 20:38:53 : activation function : relu
2024-03-19 20:38:53 : loss function : mean_squared_error
2024-03-19 20:38:53 : Optimizer : None

2024-03-19 20:38:53 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.824948 	 Accuracy : 0.631737
Epoch : 67 	 Error : 0.155687 	 Accuracy : 0.802395
Epoch : 68 	 Error : 0.155489 	 Accuracy : 0.802395
Epoch : 69 	 Error : 0.155297 	 Accuracy : 0.802395
Epoch : 70 	 Error : 0.155109 	 Accuracy : 0.802395
Epoch : 71 	 Error : 0.154926 	 Accuracy : 0.802395
Epoch : 72 	 Error : 0.154747 	 Accuracy : 0.802395
Epoch : 73 	 Error : 0.154573 	 Accuracy : 0.800898
Epoch : 74 	 Error : 0.154403 	 Accuracy : 0.800898
Epoch : 75 	 Error : 0.154236 	 Accuracy : 0.800898
Epoch : 76 	 Error : 0.154074 	 Accuracy : 0.799401
Epoch : 77 	 Error : 0.153915 	 Accuracy : 0.799401
Epoch : 78 	 Error : 0.153761 	 Accuracy : 0.799401
Epoch : 79 	 Error : 0.153609 	 Accuracy : 0.799401
Epoch : 80 	 Error : 0.153462 	 Accuracy : 0.799401
Epoch : 81 	 Error : 0.153317 	 Accuracy : 0.799401
Epoch : 82 	 Error : 0.153176 	 Accuracy : 0.799401
Epoch : 83 	 Error : 0.153038 	 Accuracy : 0.799401
Epoch : 84 	 Error : 0.152903 	 Accuracy : 0.799401
Epoch : 85 	 Error : 0.152771 	 Accuracy : 0.799401
Epoch : 86 	 Error : 0.152642 	 Accuracy : 0.799401
Epoch : 87 	 Error : 0.152516 	 Accuracy : 0.799401
Epoch : 88 	 Error : 0.152392 	 Accuracy : 0.799401
Epoch : 89 	 Error : 0.152272 	 Accuracy : 0.799401
Epoch : 90 	 Error : 0.152154 	 Accuracy : 0.799401
Epoch : 91 	 Error : 0.152038 	 Accuracy : 0.799401
Epoch : 92 	 Error : 0.151925 	 Accuracy : 0.799401
Epoch : 93 	 Error : 0.151814 	 Accuracy : 0.799401
Epoch : 94 	 Error : 0.151706 	 Accuracy : 0.799401
Epoch : 95 	 Error : 0.1516 	 Accuracy : 0.797904
Epoch : 96 	 Error : 0.151496 	 Accuracy : 0.797904
Epoch : 97 	 Error : 0.151394 	 Accuracy : 0.797904
Epoch : 98 	 Error : 0.151294 	 Accuracy : 0.797904
Epoch : 99 	 Error : 0.151196 	 Accuracy : 0.797904
Epoch : 100 	 Error : 0.1511 	 Accuracy : 0.797904

2024-03-19 20:38:53 : The confusion matrx is :
Confusion Matrix:
[['TN: 105' 'FP: 22']
 ['FN: 27' 'TP: 69']]

2024-03-19 20:38:53 : The test accuracy is 0.7802690582959642
