2024-03-19 20:28:10 : scalar : MinMaxScalar
2024-03-19 20:28:10 : train test split : 0.25
2024-03-19 20:28:10 : random state : 15
2024-03-19 20:28:10 : epochs : 100
2024-03-19 20:28:10 : learning rate : 0.01
2024-03-19 20:28:10 : activation function : sigmoid
2024-03-19 20:28:10 : loss function : mean_squared_error
2024-03-19 20:28:10 : Optimizer : SGDMomentum

2024-03-19 20:28:10 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.386493 	 Accuracy : 0.631737
Epoch : 93 	 Error : 0.1527 	 Accuracy : 0.796407
Epoch : 94 	 Error : 0.152661 	 Accuracy : 0.796407
Epoch : 95 	 Error : 0.152622 	 Accuracy : 0.796407
Epoch : 96 	 Error : 0.152584 	 Accuracy : 0.796407
Epoch : 97 	 Error : 0.152545 	 Accuracy : 0.796407
Epoch : 98 	 Error : 0.152507 	 Accuracy : 0.796407
Epoch : 99 	 Error : 0.152469 	 Accuracy : 0.796407
Epoch : 100 	 Error : 0.152431 	 Accuracy : 0.79491

2024-03-19 20:28:10 : The confusion matrx is :
Confusion Matrix:
[['TN: 104' 'FP: 23']
 ['FN: 24' 'TP: 72']]

2024-03-19 20:28:10 : The test accuracy is 0.7892376681614349
