2024-03-19 20:28:31 : scalar : MinMaxScalar
2024-03-19 20:28:31 : train test split : 0.25
2024-03-19 20:28:31 : random state : 15
2024-03-19 20:28:31 : epochs : 100
2024-03-19 20:28:31 : learning rate : 0.01
2024-03-19 20:28:31 : activation function : tanh
2024-03-19 20:28:31 : loss function : mean_squared_error
2024-03-19 20:28:31 : Optimizer : SGDMomentum

2024-03-19 20:28:31 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.392381 	 Accuracy : 0.631737
Epoch : 71 	 Error : 0.156693 	 Accuracy : 0.763473
Epoch : 72 	 Error : 0.156644 	 Accuracy : 0.763473
Epoch : 73 	 Error : 0.156596 	 Accuracy : 0.767964
Epoch : 74 	 Error : 0.156549 	 Accuracy : 0.769461
Epoch : 75 	 Error : 0.156501 	 Accuracy : 0.769461
Epoch : 76 	 Error : 0.156454 	 Accuracy : 0.770958
Epoch : 77 	 Error : 0.156407 	 Accuracy : 0.770958
Epoch : 78 	 Error : 0.15636 	 Accuracy : 0.773952
Epoch : 79 	 Error : 0.156312 	 Accuracy : 0.773952
Epoch : 80 	 Error : 0.156264 	 Accuracy : 0.775449
Epoch : 81 	 Error : 0.156215 	 Accuracy : 0.775449
Epoch : 82 	 Error : 0.156165 	 Accuracy : 0.77994
Epoch : 83 	 Error : 0.156114 	 Accuracy : 0.77994
Epoch : 84 	 Error : 0.156062 	 Accuracy : 0.781437
Epoch : 85 	 Error : 0.156009 	 Accuracy : 0.781437
Epoch : 86 	 Error : 0.155954 	 Accuracy : 0.781437
Epoch : 87 	 Error : 0.155898 	 Accuracy : 0.781437
Epoch : 88 	 Error : 0.15584 	 Accuracy : 0.782934
Epoch : 89 	 Error : 0.15578 	 Accuracy : 0.782934
Epoch : 90 	 Error : 0.155718 	 Accuracy : 0.782934
Epoch : 91 	 Error : 0.155653 	 Accuracy : 0.782934
Epoch : 92 	 Error : 0.155587 	 Accuracy : 0.782934
Epoch : 93 	 Error : 0.155518 	 Accuracy : 0.782934
Epoch : 94 	 Error : 0.155446 	 Accuracy : 0.782934
Epoch : 95 	 Error : 0.155373 	 Accuracy : 0.784431
Epoch : 96 	 Error : 0.155296 	 Accuracy : 0.785928
Epoch : 97 	 Error : 0.155218 	 Accuracy : 0.785928
Epoch : 98 	 Error : 0.155138 	 Accuracy : 0.785928
Epoch : 99 	 Error : 0.155055 	 Accuracy : 0.782934
Epoch : 100 	 Error : 0.154972 	 Accuracy : 0.784431

2024-03-19 20:28:31 : The confusion matrx is :
Confusion Matrix:
[['TN: 92' 'FP: 35']
 ['FN: 15' 'TP: 81']]

2024-03-19 20:28:31 : The test accuracy is 0.7757847533632287
