2024-03-19 20:28:35 : scalar : MinMaxScalar
2024-03-19 20:28:35 : train test split : 0.25
2024-03-19 20:28:35 : random state : 15
2024-03-19 20:28:35 : epochs : 100
2024-03-19 20:28:35 : learning rate : 0.01
2024-03-19 20:28:35 : activation function : tanh
2024-03-19 20:28:35 : loss function : mean_squared_error
2024-03-19 20:28:35 : Optimizer : AdaGrad

2024-03-19 20:28:35 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.549192 	 Accuracy : 0.67515
Epoch : 86 	 Error : 0.143308 	 Accuracy : 0.797904
Epoch : 87 	 Error : 0.143274 	 Accuracy : 0.797904
Epoch : 88 	 Error : 0.14324 	 Accuracy : 0.797904
Epoch : 89 	 Error : 0.143207 	 Accuracy : 0.797904
Epoch : 90 	 Error : 0.143174 	 Accuracy : 0.799401
Epoch : 91 	 Error : 0.143142 	 Accuracy : 0.799401
Epoch : 92 	 Error : 0.14311 	 Accuracy : 0.799401
Epoch : 93 	 Error : 0.143079 	 Accuracy : 0.799401
Epoch : 94 	 Error : 0.143048 	 Accuracy : 0.799401
Epoch : 95 	 Error : 0.143018 	 Accuracy : 0.799401
Epoch : 96 	 Error : 0.142987 	 Accuracy : 0.799401
Epoch : 97 	 Error : 0.142958 	 Accuracy : 0.799401
Epoch : 98 	 Error : 0.142928 	 Accuracy : 0.799401
Epoch : 99 	 Error : 0.1429 	 Accuracy : 0.799401
Epoch : 100 	 Error : 0.142871 	 Accuracy : 0.799401

2024-03-19 20:28:35 : The confusion matrx is :
Confusion Matrix:
[['TN: 107' 'FP: 20']
 ['FN: 31' 'TP: 65']]

2024-03-19 20:28:35 : The test accuracy is 0.7713004484304933
